,Portfolio,cumulative_returns,cagr,vol,mdd,sharpe_ratio
316,"VNQ, VEU, AGG, GSG, VEA, Cash",20.897217216225794,6.517757717372286,17.233593218774487,-26.333444927272964,0.3782007405322623
317,"VNQ, SCZ, AGG, BND, IWN, Cash",39.97721190940822,11.839963833341072,23.12185886005959,-24.88133216544256,0.5120679918081014
318,"EEM, SPY, EFA, VGK, IWN, Cash",35.44123636096603,10.620827386129106,24.416455618125703,-38.034972989596895,0.43498645144238995
319,"VTI, VTI, SPY, EEM, VNQ, Cash",50.11029033950649,14.485328730879555,12.976513180959733,-15.331367588413702,1.1162728021679726
320,"GSG, QQQ, IWN, IWN, VWO, Cash",55.54395384240385,15.833572831188514,13.430175001839443,-10.899185302759795,1.1789550641759987
321,"EFA, HYG, GLD, VNQ, BND, Cash",-2.1138930131903932,-0.7083659789569152,15.723558398494236,-25.069004928558503,-0.04505125118654768
322,"QQQ, SCZ, HYG, IWN, EWH, Cash",19.618023876184253,6.147201079469911,19.203454568173576,-36.99491438873584,0.3201091271180884
323,"GSG, HYG, LQD, VEU, SPY, Cash",32.73386570574151,9.880132909070127,12.618518814152957,-22.987893227317034,0.7829867399324674
324,"SPY, VWO, VGK, SCZ, EFA, Cash",6.424982340474994,2.093500321802,24.263383122401113,-34.38743552207678,0.086282292590483
325,"IVE, VTI, VGK, TLT, SPY, Cash",81.13288976914772,21.854708657168743,12.415866527838567,-9.15844062842609,1.760224194434325
326,"SCZ, EWY, VTI, LQD, TLT, Cash",13.31311445044272,4.246241321832112,17.964088827674793,-29.338500859245197,0.23637387693666453
327,"SHY, EWJ, SPY, EEM, QQQ, Cash",29.832934218823315,9.075208389457234,17.11250940711166,-15.722693334032488,0.5303259839661936
328,"DBC, TIP, LQD, LQD, BND, Cash",-29.216198806786842,-10.860712525731298,11.870118355648183,-44.52763104550236,-0.9149624460621677
329,"AGG, EEM, LQD, DBC, VGK, Cash",17.61041954282243,5.545354249410073,13.703403879715173,-16.384276071657432,0.4046698395585297
330,"TIP, TIP, EWY, HYG, GSG, Cash",14.575054603489267,4.635419433861743,14.38947782645219,-17.11262003538987,0.3221395167891671
331,"BND, IWM, QQQ, VTI, SCZ, Cash",74.26435643129732,20.297407700964733,16.81513599524849,-18.64192092143755,1.2070914982013965
332,"EWJ, HYG, SHY, VTI, SHY, Cash",-5.821341388659729,-1.975794787107521,14.493660152358883,-32.801254507728025,-0.13632131334236886
333,"IWN, IEF, TLT, VEU, SHY, Cash",62.00447426793123,17.412680512435873,18.14027642863472,-20.581857571648076,0.9598905827559319
