Date,SPY,IEF
2010-05-04,0.6627796488745674,0.3372203511254325
2010-05-05,0.6605811690662587,0.33941883093374114
2010-05-06,0.6504912042030846,0.34950879579691546
2010-05-07,0.6476963246874979,0.352303675312502
2010-05-08,0.6476963246874979,0.352303675312502
2010-05-09,0.6476963246874979,0.352303675312502
2010-05-10,0.6591866388330833,0.3408133611669168
2010-05-11,0.6582761307790178,0.3417238692209822
2010-05-12,0.6619580428513298,0.3380419571486702
2010-05-13,0.6585374831311307,0.3414625168688693
2010-05-14,0.6529595929329113,0.3470404070670887
2010-05-15,0.6529595929329113,0.3470404070670887
2010-05-16,0.6529595929329113,0.3470404070670887
2010-05-17,0.6535721496754697,0.34642785032453033
2010-05-18,0.6488087334138368,0.35119126658616323
2010-05-19,0.6473086101464398,0.3526913898535602
2010-05-20,0.6362340572601436,0.3637659427398563
2010-05-21,0.6394582284920183,0.3605417715079818
2010-05-22,0.6394582284920183,0.36054177150798183
2010-05-23,0.6394582284920183,0.36054177150798183
2010-05-24,0.6364756216695786,0.3635243783304214
2010-05-25,0.6359205978396011,0.36407940216039897
2010-05-26,0.6349899040498259,0.3650100959501741
2010-05-27,0.644784296936491,0.3552157030635091
2010-05-28,0.6408464241918606,0.3591535758081394
2010-05-29,0.6408464241918606,0.3591535758081394
2010-05-30,0.6408464241918606,0.3591535758081394
2010-05-31,0.6408464241918606,0.3591535758081394
2010-06-01,0.6366331942881613,0.3633668057118386
2010-06-02,0.6438709256701727,0.35612907432982727
2010-06-03,0.6449812192204851,0.35501878077951493
2010-06-04,0.6335574783517397,0.3664425216482604
2010-06-05,0.6335574783517397,0.3664425216482604
2010-06-06,0.6335574783517397,0.3664425216482604
2010-06-07,0.6296994430652401,0.3703005569347599
2010-06-08,0.6328990316806629,0.3671009683193371
2010-06-09,0.6316277964443722,0.36837220355562783
2010-06-10,0.6404572739464571,0.35954272605354287
2010-06-11,0.6401133216500231,0.35988667834997706
2010-06-12,0.6401133216500231,0.35988667834997706
2010-06-13,0.6401133216500231,0.35988667834997706
2010-06-14,0.6399534107426116,0.3600465892573883
2010-06-15,0.6458295096035439,0.3541704903964561
2010-06-16,0.645109133899214,0.3548908661007859
2010-06-17,0.644399270171264,0.3556007298287359
2010-06-18,0.6451122996073725,0.3548877003926276
2010-06-19,0.6451122996073725,0.3548877003926276
2010-06-20,0.6451122996073725,0.3548877003926276
2010-06-21,0.644627028188652,0.35537297181134797
2010-06-22,0.6394265924668926,0.3605734075331074
2010-06-23,0.6378521545983886,0.3621478454016115
2010-06-24,0.634180159685972,0.36581984031402803
2010-06-25,0.634781159125007,0.3652188408749931
2010-06-26,0.6347811591250069,0.36521884087499307
2010-06-27,0.6347811591250069,0.36521884087499307
2010-06-28,0.6324071819250832,0.36759281807491684
2010-06-29,0.6240781144382364,0.3759218855617637
2010-06-30,0.6214917293300767,0.37850827066992343
2010-07-01,0.6205442596965111,0.37945574030348894
2010-07-02,0.6196771897737664,0.3803228102262336
2010-07-03,0.6196771897737664,0.38032281022623354
2010-07-04,0.6196771897737664,0.38032281022623354
2010-07-05,0.6196771897737664,0.38032281022623354
2010-07-06,0.6206478482403865,0.3793521517596135
2010-07-07,0.6286565115699758,0.37134348843002424
2010-07-08,0.6315159963425802,0.36848400365741985
2010-07-09,0.6338573359145416,0.36614266408545837
2010-07-10,0.6338573359145416,0.3661426640854584
2010-07-11,0.6338573359145416,0.3661426640854584
2010-07-12,0.6336156743258985,0.36638432567410145
2010-07-13,0.6382332222258436,0.3617667777741564
2010-07-14,0.6370641657973921,0.36293583420260794
2010-07-15,0.6359348815007217,0.36406511849927814
2010-07-16,0.628103289916376,0.37189671008362407
2010-07-17,0.628103289916376,0.371896710083624
2010-07-18,0.628103289916376,0.371896710083624
2010-07-19,0.630086939369803,0.3699130606301969
2010-07-20,0.6324110640961621,0.3675889359038379
2010-07-21,0.6278812323323741,0.37211876766762575
2010-07-22,0.6343053537329142,0.3656946462670858
2010-07-23,0.6370574514333064,0.3629425485666938
2010-07-24,0.6370574514333063,0.3629425485666938
2010-07-25,0.6370574514333063,0.3629425485666938
2010-07-26,0.6395222413133618,0.36047775868663817
2010-07-27,0.6402995547397319,0.3597004452602681
2010-07-28,0.6378138671269366,0.3621861328730634
2010-07-29,0.6362008993656326,0.3637991006343674
2010-07-30,0.6348079306399318,0.36519206936006826
2010-07-31,0.6348079306399317,0.36519206936006826
2010-08-01,0.6348079306399317,0.36519206936006826
2010-08-02,0.6406821180142809,0.3593178819857192
2010-08-03,0.638494608282875,0.3615053917171251
2010-08-04,0.6409900573349765,0.3590099426650236
2010-08-05,0.6396421181560464,0.3603578818439536
2010-08-06,0.6371929961789925,0.36280700382100756
2010-08-07,0.6371929961789925,0.36280700382100756
2010-08-08,0.6371929961789925,0.36280700382100756
2010-08-09,0.6384707501445417,0.3615292498554583
2010-08-10,0.6360529540727228,0.3639470459272773
2010-08-11,0.6282811606404052,0.3717188393595948
2010-08-12,0.6274420481759805,0.37255795182401946
2010-08-13,0.625747613900657,0.3742523860993429
2010-08-14,0.6257476139006571,0.3742523860993429
2010-08-15,0.6257476139006571,0.3742523860993429
2010-08-16,0.6239482838357281,0.3760517161642719
2010-08-17,0.6279950838748332,0.3720049161251668
2010-08-18,0.6286587262351536,0.37134127376484644
2010-08-19,0.6235035610508661,0.3764964389491338
2010-08-20,0.623503706832384,0.376496293167616
2010-08-21,0.6235037068323841,0.376496293167616
2010-08-22,0.6235037068323841,0.376496293167616
2010-08-23,0.6222958409743528,0.3777041590256472
2010-08-24,0.6169108407175946,0.38308915928240544
2010-08-25,0.6188997498674061,0.38110025013259385
2010-08-26,0.6162377294212893,0.3837622705787108
2010-08-27,0.6225860213940494,0.37741397860595066
2010-08-28,0.6225860213940493,0.37741397860595066
2010-08-29,0.6225860213940493,0.37741397860595066
2010-08-30,0.6173484697343096,0.3826515302656905
2010-08-31,0.6162983457641127,0.3837016542358874
2010-09-01,0.6249392682874763,0.3750607317125238
2010-09-02,0.6280861474212913,0.3719138525787087
2010-09-03,0.6324263709337219,0.36757362906627816
2010-09-04,0.6324263709337219,0.36757362906627816
2010-09-05,0.6324263709337219,0.36757362906627816
2010-09-06,0.6324263709337219,0.36757362906627816
2010-09-07,0.6279480539165964,0.3720519460834036
2010-09-08,0.6302238653039003,0.3697761346960997
2010-09-09,0.6331348672455871,0.36686513275441296
2010-09-10,0.6349734615341879,0.3650265384658122
2010-09-11,0.6349734615341878,0.3650265384658122
2010-09-12,0.6349734615341878,0.3650265384658122
2010-09-13,0.6364371898085285,0.36356281019147146
2010-09-14,0.6351292989626991,0.36487070103730096
2010-09-15,0.6368181907565206,0.3631818092434794
2010-09-16,0.6375653497528666,0.3624346502471334
2010-09-17,0.6371284032414465,0.36287159675855357
2010-09-18,0.6371284032414465,0.36287159675855357
2010-09-19,0.6371284032414465,0.36287159675855357
2010-09-20,0.6399200466743408,0.36007995332565923
2010-09-21,0.6373122294910463,0.3626877705089538
2010-09-22,0.6358207606167573,0.3641792393832426
2010-09-23,0.6336034747789954,0.3663965252210047
2010-09-24,0.6394765993780612,0.3605234006219387
2010-09-25,0.6394765993780612,0.3605234006219387
2010-09-26,0.6394765993780612,0.3605234006219387
2010-09-27,0.6365886326440611,0.363411367355939
2010-09-28,0.636627542703488,0.36337245729651196
2010-09-29,0.6367831052502667,0.3632168947497333
2010-09-30,0.6363752015312282,0.3636247984687718
2010-10-01,0.6372217688175095,0.3627782311824906
2010-10-02,0.6372217688175094,0.3627782311824906
2010-10-03,0.6372217688175094,0.3627782311824906
2010-10-04,0.6346594691435492,0.36534053085645085
2010-10-05,0.6392221137719698,0.36077788622803025
2010-10-06,0.6377175839698959,0.362282416030104
2010-10-07,0.637207292998845,0.36279270700115507
2010-10-08,0.6384070786721358,0.36159292132786414
2010-10-09,0.6384070786721358,0.36159292132786414
2010-10-10,0.6384070786721358,0.36159292132786414
2010-10-11,0.638394086571468,0.36160591342853204
2010-10-12,0.6397739851145063,0.3602260148854937
2010-10-13,0.6415574126430018,0.3584425873569982
2010-10-14,0.6419759104838624,0.3580240895161377
2010-10-15,0.6434418073710837,0.3565581926289162
2010-10-16,0.6434418073710837,0.3565581926289162
2010-10-17,0.6434418073710837,0.3565581926289162
2010-10-18,0.6434807506295172,0.35651924937048285
2010-10-19,0.6396610729247572,0.36033892707524295
2010-10-20,0.6420365543364698,0.3579634456635303
2010-10-21,0.6438145741270255,0.35618542587297464
2010-10-22,0.6441716837448795,0.3558283162551204
2010-10-23,0.6441716837448794,0.35582831625512046
2010-10-24,0.6441716837448794,0.35582831625512046
2010-10-25,0.6449176056005239,0.3550823943994762
2010-10-26,0.6464864384701694,0.35351356152983054
2010-10-27,0.6471595083082954,0.35284049169170456
2010-10-28,0.6458693761065448,0.3541306238934551
2010-10-29,0.6450217590717834,0.35497824092821667
2010-10-30,0.6450217590717834,0.35497824092821667
2010-10-31,0.6450217590717834,0.35497824092821667
2010-11-01,0.6454825699034274,0.3545174300965725
2010-11-02,0.6465228693904226,0.3534771306095774
2010-11-03,0.6466996001007133,0.3533003998992868
2010-11-04,0.6492150480153284,0.3507849519846715
2010-11-05,0.6510285087828946,0.3489714912171054
2010-11-06,0.6510285087828946,0.3489714912171054
2010-11-07,0.6510285087828946,0.3489714912171054
2010-11-08,0.6505335040309755,0.3494664959690245
2010-11-09,0.6508229721580032,0.34917702784199683
2010-11-10,0.6508857064843975,0.3491142935156024
2010-11-11,0.6502804706331133,0.34971952936688666
2010-11-12,0.649466215937374,0.350533784062626
2010-11-13,0.649466215937374,0.350533784062626
2010-11-14,0.649466215937374,0.350533784062626
2010-11-15,0.6520843918259802,0.3479156081740198
2010-11-16,0.6468221326045139,0.3531778673954861
2010-11-17,0.6475949092832753,0.3524050907167247
2010-11-18,0.6514600676079871,0.34853993239201286
2010-11-19,0.6516162333660135,0.34838376663398646
2010-11-20,0.6516162333660135,0.34838376663398646
2010-11-21,0.6516162333660135,0.34838376663398646
2010-11-22,0.6502145260570557,0.34978547394294446
2010-11-23,0.6464234275818268,0.35357657241817325
2010-11-24,0.6522183309981388,0.34778166900186114
2010-11-25,0.6522183309981388,0.34778166900186125
2010-11-26,0.6485703963867625,0.3514296036132375
2010-11-27,0.6485703963867625,0.35142960361323744
2010-11-28,0.6485703963867625,0.35142960361323744
2010-11-29,0.6487683362478904,0.3512316637521096
2010-11-30,0.6470847526017011,0.35291524739829894
2010-12-01,0.654873387987602,0.34512661201239797
2010-12-02,0.6583068240522194,0.3416931759477806
2010-12-03,0.6588881245227459,0.3411118754772541
2010-12-04,0.6588881245227459,0.3411118754772541
2010-12-05,0.6588881245227459,0.3411118754772541
2010-12-06,0.6572465326641274,0.3427534673358727
2010-12-07,0.6611306745025554,0.3388693254974447
2010-12-08,0.6638649373119299,0.3361350626880702
2010-12-09,0.6642581765735294,0.3357418234264706
2010-12-10,0.6674446538754878,0.3325553461245123
2010-12-11,0.6674446538754877,0.33255534612451226
2010-12-12,0.6674446538754877,0.33255534612451226
2010-12-13,0.666875751822642,0.333124248177358
2010-12-14,0.6694243973906049,0.3305756026093951
2010-12-15,0.669318384991621,0.330681615008379
2010-12-16,0.6692854908552801,0.33071450914471984
2010-12-17,0.6676239479453191,0.3323760520546809
2010-12-18,0.6676239479453191,0.3323760520546809
2010-12-19,0.6676239479453191,0.3323760520546809
2010-12-20,0.6681822323941136,0.3318177676058865
2010-12-21,0.6691101931248483,0.3308898068751517
2010-12-22,0.6704101764712505,0.32958982352874966
2010-12-23,0.6708729376443257,0.32912706235567435
2010-12-24,0.6708729376443258,0.32912706235567435
2010-12-25,0.6708729376443258,0.32912706235567435
2010-12-26,0.6708729376443258,0.32912706235567435
2010-12-27,0.6701110504726698,0.32988894952733017
2010-12-28,0.6727564061981002,0.3272435938018998
2010-12-29,0.6704481647587999,0.32955183524120013
2010-12-30,0.6705462629029468,0.3294537370970532
2010-12-31,0.6694885796972907,0.33051142030270936
2011-01-01,0.6694885796972907,0.33051142030270936
2011-01-02,0.6694885796972907,0.33051142030270936
2011-01-03,0.6724426937894373,0.32755730621056256
2011-01-04,0.6718034682430151,0.328196531756985
2011-01-05,0.6753249136204426,0.32467508637955733
2011-01-06,0.6737611389041083,0.32623886109589173
2011-01-07,0.6718694949779156,0.32813050502208446
2011-01-08,0.6718694949779155,0.32813050502208446
2011-01-09,0.6718694949779155,0.32813050502208446
2011-01-10,0.670840728988031,0.329159271011969
2011-01-11,0.6724890634565286,0.32751093654347135
2011-01-12,0.6750973524169245,0.3249026475830755
2011-01-13,0.6732635526649658,0.3267364473350341
2011-01-14,0.6754559299144347,0.32454407008556535
2011-01-15,0.6754559299144347,0.32454407008556535
2011-01-16,0.6754559299144347,0.32454407008556535
2011-01-17,0.6754559299144347,0.32454407008556535
2011-01-18,0.6763657133114415,0.32363428668855854
2011-01-19,0.6736425157783992,0.3263574842216007
2011-01-20,0.675064941549186,0.3249350584508141
2011-01-21,0.6748325111277657,0.32516748887223434
2011-01-22,0.6748325111277658,0.32516748887223434
2011-01-23,0.6748325111277658,0.32516748887223434
2011-01-24,0.6760522586122611,0.32394774138773874
2011-01-25,0.6750718826817259,0.3249281173182741
2011-01-26,0.6772503051170712,0.32274969488292876
2011-01-27,0.6769714801520347,0.32302851984796543
2011-01-28,0.6720990862626922,0.3279009137373078
2011-01-29,0.6720990862626922,0.3279009137373077
2011-01-30,0.6720990862626922,0.3279009137373077
2011-01-31,0.674611934257718,0.32538806574228196
2011-02-01,0.6791048610404178,0.3208951389595822
2011-02-02,0.679203228366636,0.320796771633364
2011-02-03,0.6809308364051707,0.3190691635948293
2011-02-04,0.6828860620653529,0.3171139379346472
2011-02-05,0.6828860620653527,0.31711393793464715
2011-02-06,0.6828860620653527,0.31711393793464715
2011-02-07,0.6843286084637316,0.3156713915362684
2011-02-08,0.6867911620744501,0.3132088379255498
2011-02-09,0.6850774677177446,0.3149225322822554
2011-02-10,0.6858658540295092,0.31413414597049083
2011-02-11,0.6861602506586706,0.3138397493413293
2011-02-12,0.6861602506586707,0.31383974934132935
2011-02-13,0.6861602506586707,0.31383974934132935
2011-02-14,0.6866066457515467,0.3133933542484532
2011-02-15,0.6854353612459388,0.3145646387540611
2011-02-16,0.6870952566962502,0.3129047433037499
2011-02-17,0.6869428958342718,0.3130571041657281
2011-02-18,0.6874372482074741,0.31256275179252585
2011-02-19,0.6874372482074741,0.3125627517925259
2011-02-20,0.6874372482074741,0.3125627517925259
2011-02-21,0.6874372482074741,0.3125627517925259
2011-02-22,0.6809815839885087,0.3190184160114912
2011-02-23,0.6801794085665916,0.3198205914334084
2011-02-24,0.6794679879925867,0.3205320120074132
2011-02-25,0.6810817181929311,0.31891828180706894
2011-02-26,0.6810817181929311,0.31891828180706894
2011-02-27,0.6810817181929311,0.31891828180706894
2011-02-28,0.6825147987560743,0.31748520124392565
2011-03-01,0.6786123948949991,0.32138760510500086
2011-03-02,0.6802252303253445,0.31977476967465546
2011-03-03,0.6853996699241381,0.31460033007586186
2011-03-04,0.6822301938020165,0.3177698061979835
2011-03-05,0.6822301938020165,0.3177698061979835
2011-03-06,0.6822301938020165,0.3177698061979835
2011-03-07,0.6810583268221586,0.3189416731778414
2011-03-08,0.6834627838080074,0.3165372161919926
2011-03-09,0.6818889766728545,0.3181110233271454
2011-03-10,0.6759713626590542,0.3240286373409458
2011-03-11,0.6779950468214583,0.3220049531785418
2011-03-12,0.6779950468214582,0.3220049531785417
2011-03-13,0.6779950468214582,0.3220049531785417
2011-03-14,0.6761801907603193,0.32381980923968073
2011-03-15,0.6728547246221842,0.32714527537781574
2011-03-16,0.666848576147686,0.333151423852314
2011-03-17,0.6704402872232368,0.3295597127767632
2011-03-18,0.6713820090708718,0.32861799092912813
2011-03-19,0.6713820090708718,0.3286179909291282
2011-03-20,0.6713820090708718,0.3286179909291282
2011-03-21,0.6759064308019966,0.3240935691980033
2011-03-22,0.6750280606942423,0.32497193930575763
2011-03-23,0.6759345876266846,0.3240654123733153
2011-03-24,0.6791338095755536,0.32086619042444653
2011-03-25,0.6803813307660521,0.31961866923394777
2011-03-26,0.6803813307660521,0.3196186692339478
2011-03-27,0.6803813307660521,0.3196186692339478
2011-03-28,0.6797802889852844,0.3202197110147155
2011-03-29,0.6818657479803795,0.31813425201962053
2011-03-30,0.682611562403331,0.31738843759666907
2011-03-31,0.6828760615377735,0.3171239384622264
2011-04-01,0.6833268038975966,0.31667319610240346
2011-04-02,0.6833268038975966,0.31667319610240346
2011-04-03,0.6833268038975966,0.31667319610240346
2011-04-04,0.683017148111131,0.3169828518888691
2011-04-05,0.6840787472069036,0.3159212527930964
2011-04-06,0.6856910357024274,0.31430896429757266
2011-04-07,0.6851184305776027,0.31488156942239726
2011-04-08,0.6850046585571938,0.3149953414428063
2011-04-09,0.6850046585571938,0.3149953414428063
2011-04-10,0.6850046585571938,0.3149953414428063
2011-04-11,0.68407223930113,0.31592776069887
2011-04-12,0.6812280783591224,0.31877192164087775
2011-04-13,0.6803691039692074,0.3196308960307926
2011-04-14,0.6812597488292289,0.31874025117077115
2011-04-15,0.6804634846313831,0.3195365153686168
2011-04-16,0.6804634846313832,0.3195365153686168
2011-04-17,0.6804634846313832,0.3195365153686168
2011-04-18,0.6774704100555529,0.3225295899444472
2011-04-19,0.6784413953556758,0.3215586046443242
2011-04-20,0.6822457923588503,0.31775420764114964
2011-04-21,0.6831874295749109,0.31681257042508915
2011-04-22,0.6831874295749109,0.31681257042508915
2011-04-23,0.6831874295749109,0.31681257042508915
2011-04-24,0.6831874295749109,0.31681257042508915
2011-04-25,0.6821969099368722,0.3178030900631278
2011-04-26,0.6831311803070711,0.3168688196929289
2011-04-27,0.6851579132647077,0.3148420867352923
2011-04-28,0.6850309822240044,0.3149690177759956
2011-04-29,0.6851032519193189,0.314896748080681
2011-04-30,0.6851032519193189,0.3148967480806811
2011-05-01,0.6851032519193189,0.3148967480806811
2011-05-02,0.6848373035476817,0.31516269645231826
2011-05-03,0.6834859156790976,0.31651408432090244
2011-05-04,0.6814943556956866,0.31850564430431333
2011-05-05,0.6784389538031063,0.3215610461968937
2011-05-06,0.6792850220810497,0.3207149779189504
2011-05-07,0.6792850220810497,0.3207149779189503
2011-05-08,0.6792850220810497,0.3207149779189503
2011-05-09,0.6798071455218797,0.32019285447812035
2011-05-10,0.6827028803859795,0.3172971196140206
2011-05-11,0.6796283483956196,0.32037165160438047
2011-05-12,0.6811410946729858,0.3188589053270143
2011-05-13,0.6786130573678597,0.3213869426321404
2011-05-14,0.6786130573678596,0.3213869426321404
2011-05-15,0.6786130573678596,0.3213869426321404
2011-05-16,0.6766975463384628,0.3233024536615372
2011-05-17,0.6760244675827681,0.32397553241723187
2011-05-18,0.6792244781168967,0.3207755218831033
2011-05-19,0.6795141454981684,0.32048585450183165
2011-05-20,0.6772488731191453,0.3227511268808548
2011-05-21,0.6772488731191452,0.3227511268808547
2011-05-22,0.6772488731191452,0.3227511268808547
2011-05-23,0.6743949149064074,0.3256050850935927
2011-05-24,0.6739827998584708,0.32601720014152924
2011-05-25,0.6746908831295627,0.32530911687043723
2011-05-26,0.6744905317003316,0.32550946829966837
2011-05-27,0.6753529262546971,0.32464707374530294
2011-05-28,0.6753529262546971,0.32464707374530294
2011-05-29,0.6753529262546971,0.32464707374530294
2011-05-30,0.6753529262546971,0.32464707374530294
2011-05-31,0.6772801417984253,0.32271985820157467
2011-06-01,0.6704841290509997,0.3295158709490002
2011-06-02,0.6715715199238647,0.3284284800761354
2011-06-03,0.668493511212812,0.3315064887871881
2011-06-04,0.668493511212812,0.3315064887871881
2011-06-05,0.668493511212812,0.3315064887871881
2011-06-06,0.666269716845945,0.33373028315405495
2011-06-07,0.6657188577109003,0.3342811422890997
2011-06-08,0.6643024797562123,0.3356975202437877
2011-06-09,0.6668889117028866,0.33311108829711333
2011-06-10,0.6630561640479542,0.33694383595204574
2011-06-11,0.6630561640479542,0.33694383595204574
2011-06-12,0.6630561640479542,0.33694383595204574
2011-06-13,0.6637143137174515,0.33628568628254857
2011-06-14,0.6682916357786102,0.33170836422138983
2011-06-15,0.6618996587827057,0.3381003412172942
2011-06-16,0.6617721748377974,0.3382278251622027
2011-06-17,0.6625991100140872,0.33740088998591267
2011-06-18,0.6625991100140872,0.33740088998591267
2011-06-19,0.6625991100140872,0.33740088998591267
2011-06-20,0.6640828461086683,0.3359171538913317
2011-06-21,0.6674090996325043,0.3325909003674956
2011-06-22,0.6661578259545107,0.3338421740454893
2011-06-23,0.6643501704397338,0.3356498295602663
2011-06-24,0.6608018654452793,0.3391981345547208
2011-06-25,0.6608018654452793,0.33919813455472075
2011-06-26,0.6608018654452793,0.33919813455472075
2011-06-27,0.6636549727712093,0.33634502722879067
2011-06-28,0.6685978718309434,0.3314021281690565
2011-06-29,0.6718116052501424,0.32818839474985767
2011-06-30,0.6746612654889251,0.3253387345110748
2011-07-01,0.6784185193421794,0.3215814806578205
2011-07-02,0.6784185193421794,0.3215814806578205
2011-07-03,0.6784185193421794,0.3215814806578205
2011-07-04,0.6784185193421794,0.3215814806578205
2011-07-05,0.6768693732670935,0.3231306267329065
2011-07-06,0.6767437928613523,0.32325620713864767
2011-07-07,0.679837430946355,0.3201625690536451
2011-07-08,0.6759705602962328,0.32402943970376724
2011-07-09,0.6759705602962328,0.32402943970376724
2011-07-10,0.6759705602962328,0.32402943970376724
2011-07-11,0.6702806725892625,0.32971932741073745
2011-07-12,0.6690057520045217,0.33099424799547833
2011-07-13,0.6693834388882751,0.3306165611117248
2011-07-14,0.669120852956204,0.33087914704379595
2011-07-15,0.6694937131191667,0.33050628688083317
