Date,SPY,QQQ,IWM,VGK,EWJ,EWY,EWH,VEA,VWO,DBC,GLD,TLT,HYG,LQD,TIP,IEF,BND,SHY,BIL,IVE,IWN,EFA,VNQ,AGG,VEU,VTI,GSG,EEM,SCZ
2011-12-01,99.3899917602539,50.63119125366211,61.56068420410156,28.17955780029297,30.366151809692383,45.537174224853516,10.866964340209961,21.583965301513672,28.291866302490234,25.351839065551758,169.6300048828125,86.52532196044922,44.972808837890625,73.66890716552734,88.19513702392578,82.75215911865234,59.93695068359375,74.2835464477539,81.73063659667969,43.05450439453125,50.496585845947266,35.181636810302734,34.07915115356445,80.51966094970703,28.130264282226562,51.203834533691406,33.63999938964844,30.474855422973633,25.607383728027344
2011-12-02,99.30252838134766,50.488525390625,61.81296920776367,28.15389633178711,30.464115142822266,45.21993637084961,10.751212120056152,21.658037185668945,28.2224178314209,25.572771072387695,169.82000732421875,87.7381362915039,45.227779388427734,74.2952651977539,88.59652709960938,83.11930847167969,60.131622314453125,74.26597595214844,81.74845886230469,43.12251663208008,50.66866683959961,35.174720764160156,34.04841995239258,80.72677612304688,28.170745849609375,51.17985534667969,33.52000045776367,30.383176803588867,25.614532470703125
2011-12-05,100.38414764404297,51.04137420654297,62.87263870239258,28.48110580444336,30.692672729492188,45.87883377075195,10.880579948425293,21.88701629638672,28.687711715698242,25.43468475341797,167.32000732421875,87.56063842773438,45.48274230957031,74.84832763671875,88.58137512207031,83.07147979736328,60.13883590698242,74.2747802734375,81.74845886230469,43.63642883300781,51.47429656982422,35.57640075683594,34.33717727661133,80.8155517578125,28.568849563598633,51.73955154418945,33.41999816894531,30.879762649536133,26.022245407104492
2011-12-06,100.41594696044922,50.89872360229492,62.93151092529297,28.493946075439453,30.333498001098633,45.358219146728516,10.7648286819458,21.799463272094727,28.264095306396484,25.572771072387695,168.17999267578125,86.72498321533203,45.68568420410156,74.44853973388672,88.3616943359375,82.85590362548828,60.05953598022461,74.2747802734375,81.76630401611328,43.73466491699219,51.60725784301758,35.410186767578125,34.28188705444336,80.74154663085938,28.379926681518555,51.76354217529297,33.7599983215332,30.45956039428711,25.750438690185547
2011-12-07,100.78973388671875,50.89872360229492,62.80535125732422,28.66077423095703,30.75797462463379,45.398895263671875,10.805682182312012,21.940887451171875,28.42381477355957,25.351839065551758,169.39999389648438,87.03559875488281,45.53997802734375,74.91493225097656,88.21028900146484,83.23102569580078,60.13883590698242,74.30116271972656,81.74845886230469,43.97650909423828,51.63072204589844,35.659515380859375,34.65665054321289,80.88955688476562,28.4946231842041,51.89946746826172,33.40999984741211,30.581806182861328,26.00794219970703
2011-12-08,98.57877349853516,50.042659759521484,60.85426330566406,27.576444625854492,30.006977081298828,43.95908737182617,10.601418495178223,21.25397491455078,27.458532333374023,25.029647827148438,165.97999572753906,88.12267303466797,45.24338912963867,74.66173553466797,88.2481689453125,83.65412139892578,60.275794982910156,74.3099365234375,81.74845886230469,42.86555862426758,49.925601959228516,34.48908996582031,33.8702507019043,80.97093963623047,27.62420082092285,50.72410583496094,32.88999938964844,29.48169708251953,25.18535614013672
2011-12-09,100.24894714355469,50.84519577026367,62.68764877319336,28.37204933166504,30.692672729492188,44.479698181152344,10.710358619689941,21.718652725219727,27.916858673095703,25.121700286865234,166.39999389648438,86.31085205078125,45.63361740112305,74.3752212524414,87.77861785888672,83.07942962646484,60.131622314453125,74.3099365234375,81.73063659667969,43.5986328125,51.38044357299805,35.34786605834961,34.6136474609375,80.926513671875,28.25172233581543,51.627620697021484,33.060001373291016,30.077587127685547,25.750438690185547
2011-12-12,98.78556060791016,50.27451705932617,61.78773880004883,27.255638122558594,30.170236587524414,43.06428146362305,10.431195259094238,21.09234619140625,26.93074607849121,24.799510955810547,161.99000549316406,87.27225494384766,45.38908767700195,74.38187408447266,88.18756866455078,83.36676788330078,60.19649887084961,74.3099365234375,81.73063659667969,42.88068771362305,50.707763671875,34.31595230102539,33.99927520751953,80.94872283935547,27.45551872253418,50.83605194091797,32.599998474121094,28.946910858154297,25.042301177978516
2011-12-13,97.86298370361328,49.721649169921875,60.50103759765625,26.857851028442383,30.03963851928711,42.470462799072266,10.403959274291992,20.82970428466797,26.701566696166992,24.90077018737793,158.4499969482422,88.08572387695312,45.217384338378906,74.63504791259766,88.42987060546875,83.74992370605469,60.34794235229492,74.3099365234375,81.73063659667969,42.53303527832031,49.77699661254883,33.85194396972656,33.599952697753906,81.11146545410156,27.064165115356445,50.29234313964844,33.04999923706055,28.679519653320312,24.77764320373535
2011-12-14,96.82112884521484,48.94586944580078,59.7441520690918,26.47287368774414,29.71312141418457,41.70581817626953,10.35629653930664,20.573789596557617,26.319625854492188,24.017045974731445,152.88999938964844,89.74967193603516,45.139305114746094,74.76162719726562,88.60411071777344,84.10113525390625,60.46324157714844,74.29232788085938,81.74845886230469,42.16273498535156,49.338985443115234,33.450252532958984,33.796539306640625,81.31120300292969,26.733537673950195,49.7166633605957,31.719999313354492,28.266979217529297,24.46291732788086
